569.000000	2.342130	0.000022	
570.000000	2.341554	0.000021	
571.000000	2.340981	0.000021	
572.000000	2.340413	0.000020	
573.000000	2.339849	0.000020	
574.000000	2.339288	0.000019	
575.000000	2.338732	0.000019	
576.000000	2.338179	0.000018	
577.000000	2.337630	0.000018	
578.000000	2.337085	0.000018	
579.000000	2.336544	0.000017	
580.000000	2.336006	0.000017	
581.000000	2.335472	0.000017	
582.000000	2.334942	0.000016	
583.000000	2.334415	0.000016	
584.000000	2.333892	0.000015	
585.000000	2.333372	0.000015	
586.000000	2.332856	0.000015	
587.000000	2.332343	0.000014	
588.000000	2.331834	0.000014	
589.000000	2.331328	0.000014	
590.000000	2.330826	0.000014	
591.000000	2.330326	0.000013	
592.000000	2.329830	0.000013	
593.000000	2.329338	0.000013	
594.000000	2.328848	0.000012	
595.000000	2.328362	0.000012	
596.000000	2.327879	0.000012	
597.000000	2.327399	0.000012	
598.000000	2.326922	0.000011	
599.000000	2.326448	0.000011	
600.000000	2.325978	0.000011	
601.000000	2.325510	0.000011	
602.000000	2.325046	0.000011	
603.000000	2.324584	0.000010	
604.000000	2.324125	0.000010	
605.000000	2.323669	0.000010	
606.000000	2.323217	0.000010	
607.000000	2.322767	0.000010	
608.000000	2.322319	0.000009	
609.000000	2.321875	0.000009	
610.000000	2.321433	0.000009	
611.000000	2.320995	0.000009	
612.000000	2.320559	0.000009	
613.000000	2.320125	0.000008	
614.000000	2.319695	0.000008	
615.000000	2.319266	0.000008	
616.000000	2.318841	0.000008	
617.000000	2.318418	0.000008	
618.000000	2.317998	0.000008	
619.000000	2.317580	0.000008	
620.000000	2.317165	0.000007	
621.000000	2.316753	0.000007	
622.000000	2.316343	0.000007	
623.000000	2.315935	0.000007	
624.000000	2.315531	0.000007	
625.000000	2.315128	0.000007	
626.000000	2.314728	0.000007	
627.000000	2.314330	0.000006	
628.000000	2.313934	0.000006	
629.000000	2.313541	0.000006	
630.000000	2.313151	0.000006	
631.000000	2.312762	0.000006	
632.000000	2.312376	0.000006	
633.000000	2.311992	0.000006	
634.000000	2.311611	0.000006	
635.000000	2.311232	0.000006	
636.000000	2.310854	0.000005	
637.000000	2.310480	0.000005	
638.000000	2.310107	0.000005	
639.000000	2.309736	0.000005	
640.000000	2.309368	0.000005	
641.000000	2.309002	0.000005	
642.000000	2.308638	0.000005	
643.000000	2.308276	0.000005	
644.000000	2.307916	0.000005	
645.000000	2.307558	0.000005	
646.000000	2.307202	0.000005	
647.000000	2.306848	0.000004	
648.000000	2.306497	0.000004	
649.000000	2.306147	0.000004	
650.000000	2.305799	0.000004	
651.000000	2.305453	0.000004	
652.000000	2.305109	0.000004	
653.000000	2.304767	0.000004	
654.000000	2.304427	0.000004	
655.000000	2.304089	0.000004	
656.000000	2.303753	0.000004	
657.000000	2.303419	0.000004	
658.000000	2.303086	0.000004	
659.000000	2.302755	0.000004	
660.000000	2.302427	0.000004	
661.000000	2.302100	0.000004	
662.000000	2.301774	0.000003	
663.000000	2.301451	0.000003	
664.000000	2.301129	0.000003	
665.000000	2.300809	0.000003	
666.000000	2.300491	0.000003	
667.000000	2.300175	0.000003	
668.000000	2.299860	0.000003	
669.000000	2.299547	0.000003	
670.000000	2.299236	0.000003	
671.000000	2.298926	0.000003	
672.000000	2.298618	0.000003	
673.000000	2.298312	0.000003	
674.000000	2.298007	0.000003	
675.000000	2.297704	0.000003	
676.000000	2.297403	0.000003	
677.000000	2.297103	0.000003	
678.000000	2.296805	0.000003	
679.000000	2.296508	0.000003	
680.000000	2.296213	0.000003	
681.000000	2.295920	0.000003	
682.000000	2.295628	0.000002	
683.000000	2.295337	0.000002	
684.000000	2.295048	0.000002	
685.000000	2.294761	0.000002	
686.000000	2.294475	0.000002	
687.000000	2.294191	0.000002	
688.000000	2.293908	0.000002	
689.000000	2.293626	0.000002	
690.000000	2.293346	0.000002	
691.000000	2.293068	0.000002	
692.000000	2.292791	0.000002	
693.000000	2.292515	0.000002	
694.000000	2.292241	0.000002	
695.000000	2.291968	0.000002	
696.000000	2.291696	0.000002	
697.000000	2.291426	0.000002	
698.000000	2.291157	0.000002	
699.000000	2.290890	0.000002	
700.000000	2.290624	0.000002	
701.000000	2.290359	0.000002	
702.000000	2.290096	0.000002	
703.000000	2.289834	0.000002	
704.000000	2.289573	0.000002	
705.000000	2.289314	0.000002	
706.000000	2.289056	0.000002	
707.000000	2.288799	0.000002	
708.000000	2.288543	0.000002	
709.000000	2.288289	0.000002	
710.000000	2.288036	0.000002	
711.000000	2.287784	0.000002	
712.000000	2.287534	0.000002	
713.000000	2.287285	0.000002	
714.000000	2.287037	0.000002	
715.000000	2.286790	0.000002	
716.000000	2.286544	0.000001	
717.000000	2.286300	0.000001	
718.000000	2.286057	0.000001	
719.000000	2.285815	0.000001	
720.000000	2.285574	0.000001	
721.000000	2.285334	0.000001	
722.000000	2.285095	0.000001	
723.000000	2.284858	0.000001	
724.000000	2.284622	0.000001	
725.000000	2.284387	0.000001	
726.000000	2.284153	0.000001	
727.000000	2.283920	0.000001	
728.000000	2.283688	0.000001	
729.000000	2.283458	0.000001	
730.000000	2.283228	0.000001	
731.000000	2.283000	0.000001	
732.000000	2.282772	0.000001	
733.000000	2.282546	0.000001	
734.000000	2.282320	0.000001	
735.000000	2.282096	0.000001	
736.000000	2.281873	0.000001	
737.000000	2.281651	0.000001	
738.000000	2.281430	0.000001	
739.000000	2.281210	0.000001	
740.000000	2.280991	0.000001	
741.000000	2.280773	0.000001	
742.000000	2.280556	0.000001	
743.000000	2.280341	0.000001	
744.000000	2.280126	0.000001	
745.000000	2.279912	0.000001	
746.000000	2.279699	0.000001	
747.000000	2.279487	0.000001	
748.000000	2.279276	0.000001	
749.000000	2.279066	0.000001	
750.000000	2.278857	0.000001	
751.000000	2.278649	0.000001	
752.000000	2.278442	0.000001	
753.000000	2.278235	0.000001	
754.000000	2.278030	0.000001	
755.000000	2.277826	0.000001	
756.000000	2.277622	0.000001	
757.000000	2.277420	0.000001	
758.000000	2.277218	0.000001	
759.000000	2.277018	0.000001	
760.000000	2.276818	0.000001	
761.000000	2.276619	0.000001	
762.000000	2.276421	0.000001	
763.000000	2.276224	0.000001	
764.000000	2.276028	0.000001	
765.000000	2.275832	0.000001	
766.000000	2.275638	0.000001	
767.000000	2.275445	0.000001	
768.000000	2.275252	0.000001	
769.000000	2.275060	0.000001	
770.000000	2.274869	0.000001	
771.000000	2.274678	0.000001	
772.000000	2.274489	0.000001	
773.000000	2.274301	0.000001	
774.000000	2.274113	0.000001	
775.000000	2.273926	0.000001	
776.000000	2.273740	0.000001	
777.000000	2.273555	0.000001	
778.000000	2.273370	0.000001	
779.000000	2.273187	0.000001	
780.000000	2.273004	0.000001	
781.000000	2.272822	0.000001	
782.000000	2.272640	0.000001	
783.000000	2.272460	0.000001	
784.000000	2.272280	0.000001	
785.000000	2.272101	0.000001	
786.000000	2.271923	0.000001	
787.000000	2.271745	0.000001	
788.000000	2.271569	0.000001	
789.000000	2.271393	0.000001	
790.000000	2.271218	0.000001	
791.000000	2.271043	0.000001	
792.000000	2.270870	0.000001	
793.000000	2.270697	0.000001	
794.000000	2.270525	0.000001	
795.000000	2.270353	0.000001	
796.000000	2.270182	0.000001	
797.000000	2.270012	0.000001	
798.000000	2.269843	0.000001	
799.000000	2.269674	0.000001	
800.000000	2.269506	0.000001	
801.000000	2.269339	0.000001	
802.000000	2.269173	0.000000	
803.000000	2.269007	0.000000	
804.000000	2.268842	0.000000	
805.000000	2.268677	0.000000	
806.000000	2.268513	0.000000	
807.000000	2.268350	0.000000	
808.000000	2.268188	0.000000	
809.000000	2.268026	0.000000	
810.000000	2.267865	0.000000	
811.000000	2.267704	0.000000	
812.000000	2.267545	0.000000	
813.000000	2.267385	0.000000	
814.000000	2.267227	0.000000	
815.000000	2.267069	0.000000	
816.000000	2.266912	0.000000	
817.000000	2.266756	0.000000	
818.000000	2.266600	0.000000	
819.000000	2.266444	0.000000	
820.000000	2.266290	0.000000	
821.000000	2.266136	0.000000	
822.000000	2.265982	0.000000	
823.000000	2.265829	0.000000	
824.000000	2.265677	0.000000	
825.000000	2.265526	0.000000	
826.000000	2.265375	0.000000	
827.000000	2.265224	0.000000	
828.000000	2.265074	0.000000	
829.000000	2.264925	0.000000	
830.000000	2.264777	0.000000	
831.000000	2.264629	0.000000	
832.000000	2.264481	0.000000	
833.000000	2.264335	0.000000	
834.000000	2.264188	0.000000	
835.000000	2.264043	0.000000	
836.000000	2.263898	0.000000	
837.000000	2.263753	0.000000	
838.000000	2.263609	0.000000	
839.000000	2.263466	0.000000	
840.000000	2.263323	0.000000	
841.000000	2.263180	0.000000	
842.000000	2.263039	0.000000	
843.000000	2.262898	0.000000	
844.000000	2.262757	0.000000	
845.000000	2.262617	0.000000	
846.000000	2.262477	0.000000	
847.000000	2.262338	0.000000	
848.000000	2.262200	0.000000	
849.000000	2.262062	0.000000	
850.000000	2.261925	0.000000	
851.000000	2.261788	0.000000	
852.000000	2.261651	0.000000	
853.000000	2.261516	0.000000	
854.000000	2.261380	0.000000	
855.000000	2.261245	0.000000	
856.000000	2.261111	0.000000	
857.000000	2.260977	0.000000	
858.000000	2.260844	0.000000	
859.000000	2.260711	0.000000	
860.000000	2.260579	0.000000	
861.000000	2.260447	0.000000	
862.000000	2.260316	0.000000	
863.000000	2.260185	0.000000	
864.000000	2.260055	0.000000	
865.000000	2.259925	0.000000	
866.000000	2.259796	0.000000	
867.000000	2.259667	0.000000	
868.000000	2.259539	0.000000	
869.000000	2.259411	0.000000	
870.000000	2.259284	0.000000	
871.000000	2.259157	0.000000	
872.000000	2.259030	0.000000	
873.000000	2.258904	0.000000	
874.000000	2.258779	0.000000	
875.000000	2.258654	0.000000	
876.000000	2.258529	0.000000	
877.000000	2.258405	0.000000	
878.000000	2.258281	0.000000	
879.000000	2.258158	0.000000	
880.000000	2.258035	0.000000	
881.000000	2.257913	0.000000	
882.000000	2.257791	0.000000	
883.000000	2.257670	0.000000	
884.000000	2.257549	0.000000	
885.000000	2.257428	0.000000	
886.000000	2.257308	0.000000	
887.000000	2.257188	0.000000	
888.000000	2.257069	0.000000	
889.000000	2.256950	0.000000	
890.000000	2.256832	0.000000	
891.000000	2.256714	0.000000	
892.000000	2.256596	0.000000	
893.000000	2.256479	0.000000	
894.000000	2.256363	0.000000	
895.000000	2.256246	0.000000	
896.000000	2.256130	0.000000	
897.000000	2.256015	0.000000	
898.000000	2.255900	0.000000	
899.000000	2.255785	0.000000	
900.000000	2.255671	0.000000	
901.000000	2.255557	0.000000	
902.000000	2.255444	0.000000	
903.000000	2.255331	0.000000	
904.000000	2.255218	0.000000	
905.000000	2.255106	0.000000	
906.000000	2.254994	0.000000	
907.000000	2.254883	0.000000	
908.000000	2.254772	0.000000	
909.000000	2.254661	0.000000	
910.000000	2.254551	0.000000	
911.000000	2.254441	0.000000	
912.000000	2.254331	0.000000	
913.000000	2.254222	0.000000	
914.000000	2.254114	0.000000	
915.000000	2.254005	0.000000	
916.000000	2.253897	0.000000	
917.000000	2.253790	0.000000	
918.000000	2.253682	0.000000	
919.000000	2.253576	0.000000	
920.000000	2.253469	0.000000	
921.000000	2.253363	0.000000	
922.000000	2.253257	0.000000	
923.000000	2.253152	0.000000	
924.000000	2.253047	0.000000	
925.000000	2.252942	0.000000	
926.000000	2.252838	0.000000	
927.000000	2.252734	0.000000	
928.000000	2.252630	0.000000	
